date,entry_time,exit_time,ticker,action,close_action,direction,entry_price,exit_price,shares,position_value,profit_loss_pct,profit_loss_dollars,exit_reason,hold_duration_seconds,indicator_name,entry_spread_pct,atr_at_entry,momentum_at_entry
2023-07-13,2023-07-13T09:39:00,2023-07-13T09:40:00,NKLA,buy_to_open,sell_to_close,long,1.6370,1.6651,183.2621,300.00,1.7166,5.15,profit_target_2.0%,60.0,Penny Stocks,0.2446,0.0000,0.0000
2023-07-13,2023-07-13T09:47:00,2023-07-13T10:01:00,NKLA,buy_to_open,sell_to_close,long,1.6909,1.7310,177.4203,300.00,2.3715,7.11,profit_target_2.6%,840.0,Penny Stocks,0.4742,0.0000,0.0000
2023-07-13,2023-07-13T09:48:00,2023-07-13T09:57:00,MVST,buy_to_open,sell_to_close,long,2.6368,2.6535,113.7721,300.00,0.6314,1.89,Trailing stop triggered at $2.6620 (locking in 0.81% profit),540.0,Penny Stocks,0.1404,0.0000,0.0000
2023-07-13,2023-07-13T10:06:00,2023-07-13T10:22:00,MVST,buy_to_open,sell_to_close,long,2.7540,2.7095,108.9325,300.00,-1.6158,-4.85,max_hold_15min,960.0,Penny Stocks,0.2909,0.0000,0.0000
2023-07-13,2023-07-13T10:14:00,2023-07-13T10:23:00,NKLA,buy_to_open,sell_to_close,long,1.8140,1.8408,165.3804,300.00,1.4774,4.43,profit_target_2.0%,540.0,Penny Stocks,0.4420,0.0000,0.0000
2023-07-13,2023-07-13T10:32:00,2023-07-13T10:42:00,NKLA,buy_to_open,sell_to_close,long,1.9340,1.8272,155.1189,300.00,-5.5248,-16.57,emergency_stop_-5.1%,600.0,Penny Stocks,0.4145,0.0000,0.0000
2023-07-13,2023-07-13T10:39:00,2023-07-13T10:55:00,EXPR,buy_to_open,sell_to_close,long,0.7657,0.7628,391.8212,300.00,-0.3729,-1.12,max_hold_15min,960.0,Penny Stocks,0.1391,0.0000,0.0000
2023-07-13,2023-07-13T10:57:00,2023-07-13T11:13:00,NKLA,buy_to_open,sell_to_close,long,1.8218,1.7854,164.6723,300.00,-1.9975,-5.99,max_hold_15min,960.0,Penny Stocks,0.3299,0.0000,0.0000
2023-07-13,2023-07-13T11:21:00,2023-07-13T11:24:00,NKLA,buy_to_open,sell_to_close,long,1.8250,1.8532,164.3836,300.00,1.5452,4.64,profit_target_1.8%,180.0,Penny Stocks,0.5495,0.0000,0.0000
2023-07-13,2023-07-13T11:38:00,2023-07-13T11:51:00,NKLA,buy_to_open,sell_to_close,long,1.8941,1.9280,158.3866,300.00,1.7898,5.37,profit_target_1.9%,780.0,Penny Stocks,0.4233,0.0000,0.0000
2023-07-13,2023-07-13T12:03:00,2023-07-13T12:14:00,NKLA,buy_to_open,sell_to_close,long,1.9225,1.9674,156.0468,300.00,2.3355,7.01,profit_target_2.4%,660.0,Penny Stocks,0.2604,0.0000,0.0000
2023-07-13,2023-07-13T12:21:00,2023-07-13T12:25:00,NKLA,buy_to_open,sell_to_close,long,1.9917,2.0265,150.6251,300.00,1.7473,5.24,profit_target_1.8%,240.0,Penny Stocks,0.4025,0.0000,0.0000
2023-07-13,2023-07-13T12:35:00,2023-07-13T12:51:00,NKLA,buy_to_open,sell_to_close,long,2.0560,2.0390,145.9144,300.00,-0.8268,-2.48,max_hold_15min,960.0,Penny Stocks,0.3899,0.0000,0.0000
2023-07-13,2023-07-13T12:57:00,2023-07-13T13:13:00,CLOV,buy_to_open,sell_to_close,long,1.0063,0.9986,298.1070,300.00,-0.7711,-2.31,max_hold_15min,960.0,Penny Stocks,0.2687,0.0000,0.0000
2023-07-13,2023-07-13T13:02:00,2023-07-13T13:08:00,NKLA,buy_to_open,sell_to_close,long,2.1745,2.2450,137.9628,300.00,3.2421,9.73,profit_target_3.5%,360.0,Penny Stocks,0.2763,0.0000,0.0000
2023-07-13,2023-07-13T13:31:00,2023-07-13T13:47:00,NKLA,buy_to_open,sell_to_close,long,2.2040,2.1679,136.1162,300.00,-1.6379,-4.91,max_hold_15min,960.0,Penny Stocks,0.3636,0.0000,0.0000
2023-07-13,2023-07-13T13:41:00,2023-07-13T13:57:00,CLOV,buy_to_open,sell_to_close,long,0.9999,0.9905,300.0420,300.00,-0.9321,-2.80,max_hold_15min,960.0,Penny Stocks,0.1321,0.0000,0.0000
2023-07-13,2023-07-13T13:58:00,2023-07-13T14:14:00,NKLA,buy_to_open,sell_to_close,long,2.1480,2.1076,139.6648,300.00,-1.8804,-5.64,max_hold_15min,960.0,Penny Stocks,0.2797,0.0000,0.0000
2023-07-13,2023-07-13T14:22:00,2023-07-13T14:26:00,NKLA,buy_to_open,sell_to_close,long,2.1270,2.1567,141.0437,300.00,1.3963,4.19,profit_target_1.6%,240.0,Penny Stocks,0.1882,0.0000,0.0000
2023-07-13,2023-07-13T14:38:00,2023-07-13T14:54:00,EXPR,buy_to_open,sell_to_close,long,0.7577,0.7452,395.9534,300.00,-1.6478,-4.94,max_hold_15min,960.0,Penny Stocks,0.3610,0.0000,0.0000
2023-07-13,2023-07-13T14:48:00,2023-07-13T15:00:00,NKLA,buy_to_open,sell_to_close,long,2.2327,2.1960,134.3683,300.00,-1.6424,-4.93,force_close_eod,720.0,Penny Stocks,0.2664,0.0000,0.0000
2023-07-14,2023-07-14T09:37:00,2023-07-14T09:48:00,NKLA,buy_to_open,sell_to_close,long,2.3430,2.1480,128.0410,300.00,-8.3227,-24.97,emergency_stop_-7.8%,660.0,Penny Stocks,0.2564,0.0000,0.0000
2023-07-14,2023-07-14T10:01:00,2023-07-14T10:17:00,NKLA,buy_to_open,sell_to_close,long,2.3980,2.3580,125.1043,300.00,-1.6681,-5.00,max_hold_15min,960.0,Penny Stocks,0.2505,0.0000,0.0000
2023-07-14,2023-07-14T10:02:00,2023-07-14T10:18:00,MVST,buy_to_open,sell_to_close,long,2.4615,2.4584,121.8769,300.00,-0.1243,-0.37,max_hold_15min,960.0,Penny Stocks,0.2441,0.0000,0.0000
2023-07-14,2023-07-14T10:45:00,2023-07-14T11:01:00,NKLA,buy_to_open,sell_to_close,long,2.2740,2.2620,131.9261,300.00,-0.5277,-1.58,max_hold_15min,960.0,Penny Stocks,0.3524,0.0000,0.0000
2023-07-14,2023-07-14T11:14:00,2023-07-14T11:30:00,MVST,buy_to_open,sell_to_close,long,2.3405,2.3033,128.1777,300.00,-1.5915,-4.77,max_hold_15min,960.0,Penny Stocks,0.4711,0.0000,0.0000
2023-07-14,2023-07-14T12:24:00,2023-07-14T12:40:00,MVST,buy_to_open,sell_to_close,long,2.3201,2.3243,129.3053,300.00,0.1819,0.55,max_hold_15min,960.0,Penny Stocks,0.0854,0.0000,0.0000
2023-07-14,2023-07-14T12:49:00,2023-07-14T13:02:00,NKLA,buy_to_open,sell_to_close,long,2.1090,2.1390,142.2475,300.00,1.4225,4.27,profit_target_1.5%,780.0,Penny Stocks,0.3800,0.0000,0.0000
2023-07-14,2023-07-14T13:41:00,2023-07-14T13:57:00,MVST,buy_to_open,sell_to_close,long,2.3610,2.3485,127.0648,300.00,-0.5294,-1.59,max_hold_15min,960.0,Penny Stocks,0.0847,0.0000,0.0000
2023-07-14,2023-07-14T13:51:00,2023-07-14T14:07:00,NKLA,buy_to_open,sell_to_close,long,2.1106,2.0682,142.1397,300.00,-2.0089,-6.03,max_hold_15min,960.0,Penny Stocks,0.2847,0.0000,0.0000
2023-07-14,2023-07-14T14:26:00,2023-07-14T14:39:00,NKLA,buy_to_open,sell_to_close,long,2.1661,2.2030,138.4984,300.00,1.7040,5.11,profit_target_1.8%,780.0,Penny Stocks,0.6475,0.0000,0.0000
2023-07-14,2023-07-14T14:45:00,2023-07-14T15:00:00,NKLA,buy_to_open,sell_to_close,long,2.2735,2.2170,131.9557,300.00,-2.4847,-7.45,force_close_eod,900.0,Penny Stocks,0.3516,0.0000,0.0000
2023-07-17,2023-07-17T09:32:00,2023-07-17T09:48:00,TELL,buy_to_open,sell_to_close,long,1.5215,1.5241,197.1738,300.00,0.1696,0.51,max_hold_15min,960.0,Penny Stocks,0.1974,0.0000,0.0000
2023-07-17,2023-07-17T10:03:00,2023-07-17T10:19:00,TELL,buy_to_open,sell_to_close,long,1.5465,1.5641,193.9864,300.00,1.1413,3.42,max_hold_15min,960.0,Penny Stocks,0.1942,0.0000,0.0000
2023-07-17,2023-07-17T12:05:00,2023-07-17T12:21:00,NKLA,buy_to_open,sell_to_close,long,2.1412,2.0940,140.1070,300.00,-2.2044,-6.61,max_hold_15min,960.0,Penny Stocks,0.2544,0.0000,0.0000
2023-07-17,2023-07-17T13:39:00,2023-07-17T13:55:00,NKLA,buy_to_open,sell_to_close,long,2.2429,2.2180,133.7560,300.00,-1.1097,-3.33,max_hold_15min,960.0,Penny Stocks,0.2670,0.0000,0.0000
2023-07-18,2023-07-18T09:37:00,2023-07-18T09:53:00,NKLA,buy_to_open,sell_to_close,long,2.6080,2.6262,115.0307,300.00,0.6971,2.09,max_hold_15min,960.0,Penny Stocks,0.2303,0.0000,0.0000
2023-07-18,2023-07-18T09:38:00,2023-07-18T09:54:00,MVST,buy_to_open,sell_to_close,long,2.6965,2.7020,111.2553,300.00,0.2040,0.61,max_hold_15min,960.0,Penny Stocks,0.1113,0.0000,0.0000
2023-07-18,2023-07-18T10:55:00,2023-07-18T11:01:00,NKLA,buy_to_open,sell_to_close,long,2.5525,2.5720,117.5323,300.00,0.7644,2.29,Trailing stop triggered at $2.5812 (locking in 0.81% profit),360.0,Penny Stocks,0.3131,0.0000,0.0000
2023-07-18,2023-07-18T13:42:00,2023-07-18T13:58:00,TELL,buy_to_open,sell_to_close,long,1.6045,1.5985,186.9753,300.00,-0.3702,-1.11,max_hold_15min,960.0,Penny Stocks,0.5612,0.0000,0.0000
2023-07-18,2023-07-18T14:45:00,2023-07-18T15:00:00,NKLA,buy_to_open,sell_to_close,long,2.5377,2.5167,118.2173,300.00,-0.8259,-2.48,force_close_eod,900.0,Penny Stocks,0.3948,0.0000,0.0000
2023-07-19,2023-07-19T10:35:00,2023-07-19T10:51:00,MVST,buy_to_open,sell_to_close,long,2.7673,2.7370,108.4105,300.00,-1.0935,-3.28,max_hold_15min,960.0,Penny Stocks,0.1635,0.0000,0.0000
2023-07-19,2023-07-19T11:40:00,2023-07-19T11:56:00,NKLA,buy_to_open,sell_to_close,long,2.5650,2.5630,116.9591,300.00,-0.0776,-0.23,max_hold_15min,960.0,Penny Stocks,0.3906,0.0000,0.0000
2023-07-19,2023-07-19T12:24:00,2023-07-19T12:40:00,NKLA,buy_to_open,sell_to_close,long,2.5201,2.5040,119.0415,300.00,-0.6400,-1.92,max_hold_15min,960.0,Penny Stocks,0.0818,0.0000,0.0000
2023-07-19,2023-07-19T13:53:00,2023-07-19T14:09:00,CLOV,buy_to_open,sell_to_close,long,1.1520,1.1545,260.4167,300.00,0.2170,0.65,max_hold_15min,960.0,Penny Stocks,0.3478,0.0000,0.0000
2023-07-20,2023-07-20T09:42:00,2023-07-20T09:58:00,NKLA,buy_to_open,sell_to_close,long,2.5212,2.5279,118.9910,300.00,0.2657,0.80,max_hold_15min,960.0,Penny Stocks,0.1191,0.0000,0.0000
2023-07-20,2023-07-20T10:05:00,2023-07-20T10:21:00,MVST,buy_to_open,sell_to_close,long,2.7365,2.7690,109.6291,300.00,1.1876,3.56,max_hold_15min,960.0,Penny Stocks,0.1097,0.0000,0.0000
2023-07-20,2023-07-20T10:58:00,2023-07-20T11:14:00,NKLA,buy_to_open,sell_to_close,long,2.5929,2.5589,115.7006,300.00,-1.3117,-3.93,max_hold_15min,960.0,Penny Stocks,0.2317,0.0000,0.0000
2023-07-20,2023-07-20T11:02:00,2023-07-20T11:18:00,CLOV,buy_to_open,sell_to_close,long,1.1915,1.1890,251.7835,300.00,-0.2098,-0.63,max_hold_15min,960.0,Penny Stocks,0.2521,0.0000,0.0000
2023-07-20,2023-07-20T14:36:00,2023-07-20T14:45:00,NKLA,buy_to_open,sell_to_close,long,2.5001,2.5130,119.9942,300.00,0.5152,1.55,Trailing stop triggered at $2.5174 (locking in 0.61% profit),540.0,Penny Stocks,0.0816,0.0000,0.0000
2023-07-21,2023-07-21T10:00:00,2023-07-21T10:16:00,MVST,buy_to_open,sell_to_close,long,2.4028,2.3935,124.8543,300.00,-0.3870,-1.16,max_hold_15min,960.0,Penny Stocks,0.3335,0.0000,0.0000
2023-07-21,2023-07-21T12:34:00,2023-07-21T12:50:00,MVST,buy_to_open,sell_to_close,long,2.4530,2.4699,122.2992,300.00,0.6890,2.07,max_hold_15min,960.0,Penny Stocks,0.2449,0.0000,0.0000
2023-07-24,2023-07-24T11:50:00,2023-07-24T12:05:00,EXPR,buy_to_open,sell_to_close,long,0.7896,0.7653,379.9488,300.00,-3.0775,-9.23,ATR stop loss: -3.49% (threshold: -3.00%),900.0,Penny Stocks,0.4519,0.0000,0.0000
2023-07-24,2023-07-24T15:00:00,2023-07-24T15:00:00,EXPR,buy_to_open,sell_to_close,long,0.7598,0.7598,394.8407,300.00,0.0000,0.00,force_close_eod,0.0,Penny Stocks,0.0100,0.0000,0.0000
2023-07-25,2023-07-25T09:51:00,2023-07-25T10:09:00,EXPR,buy_to_open,sell_to_close,long,0.7607,0.7427,394.3736,300.00,-2.3656,-7.10,max_hold_15min,1080.0,Penny Stocks,0.1842,0.0000,0.0000
2023-07-26,2023-07-26T10:05:00,2023-07-26T10:21:00,NKLA,buy_to_open,sell_to_close,long,2.1292,2.1340,140.8987,300.00,0.2259,0.68,max_hold_15min,960.0,Penny Stocks,0.0930,0.0000,0.0000
2023-07-26,2023-07-26T10:25:00,2023-07-26T10:42:00,GSAT,buy_to_open,sell_to_close,long,1.0720,1.0650,279.8507,300.00,-0.6530,-1.96,max_hold_15min,1020.0,Penny Stocks,0.3738,0.0000,0.0000
2023-07-26,2023-07-26T10:43:00,2023-07-26T10:59:00,NKLA,buy_to_open,sell_to_close,long,2.1823,2.1888,137.4696,300.00,0.2983,0.89,max_hold_15min,960.0,Penny Stocks,0.2294,0.0000,0.0000
2023-07-26,2023-07-26T10:53:00,2023-07-26T11:09:00,CLOV,buy_to_open,sell_to_close,long,1.1410,1.1290,262.9250,300.00,-1.0526,-3.16,max_hold_15min,960.0,Penny Stocks,0.1772,0.0000,0.0000
2023-07-26,2023-07-26T11:35:00,2023-07-26T11:51:00,NKLA,buy_to_open,sell_to_close,long,2.2219,2.2078,135.0214,300.00,-0.6333,-1.90,max_hold_15min,960.0,Penny Stocks,0.1685,0.0000,0.0000
2023-07-26,2023-07-26T12:25:00,2023-07-26T12:46:00,EXPR,buy_to_open,sell_to_close,long,0.7601,0.7498,394.6797,300.00,-1.3564,-4.07,max_hold_15min,1260.0,Penny Stocks,0.3189,0.0000,0.0000
2023-07-26,2023-07-26T13:42:00,2023-07-26T13:58:00,TELL,buy_to_open,sell_to_close,long,1.6010,1.5792,187.3817,300.00,-1.3654,-4.10,max_hold_15min,960.0,Penny Stocks,0.1262,0.0000,0.0000
2023-07-26,2023-07-26T14:16:00,2023-07-26T14:32:00,NKLA,buy_to_open,sell_to_close,long,2.2928,2.2694,130.8444,300.00,-1.0197,-3.06,max_hold_15min,960.0,Penny Stocks,0.2620,0.0000,0.0000
2023-07-26,2023-07-26T14:22:00,2023-07-26T14:38:00,CLOV,buy_to_open,sell_to_close,long,1.1510,1.1442,260.6429,300.00,-0.5951,-1.79,max_hold_15min,960.0,Penny Stocks,0.1739,0.0000,0.0000
2023-07-26,2023-07-26T14:34:00,2023-07-26T14:50:00,EXPR,buy_to_open,sell_to_close,long,0.7652,0.7605,392.0492,300.00,-0.6155,-1.85,max_hold_15min,960.0,Penny Stocks,0.1857,0.0000,0.0000
2023-07-28,2023-07-28T10:19:00,2023-07-28T10:35:00,MVST,buy_to_open,sell_to_close,long,2.6880,2.7180,111.6071,300.00,1.1161,3.35,max_hold_15min,960.0,Penny Stocks,0.2235,0.0000,0.0000
2023-07-31,2023-07-31T09:37:00,2023-07-31T09:43:00,NKLA,buy_to_open,sell_to_close,long,2.7075,2.7557,110.8033,300.00,1.7802,5.34,profit_target_1.9%,360.0,Penny Stocks,0.1848,0.0000,0.0000
2023-07-31,2023-07-31T09:52:00,2023-07-31T10:08:00,MVST,buy_to_open,sell_to_close,long,2.7875,2.7636,107.6233,300.00,-0.8570,-2.57,max_hold_15min,960.0,Penny Stocks,0.1795,0.0000,0.0000
2023-07-31,2023-07-31T10:17:00,2023-07-31T10:33:00,CLOV,buy_to_open,sell_to_close,long,1.2094,1.1967,248.0589,300.00,-1.0452,-3.14,max_hold_15min,960.0,Penny Stocks,0.1639,0.0000,0.0000
2023-07-31,2023-07-31T10:36:00,2023-07-31T10:52:00,NKLA,buy_to_open,sell_to_close,long,2.6947,2.6770,111.3309,300.00,-0.6557,-1.97,max_hold_15min,960.0,Penny Stocks,0.3696,0.0000,0.0000
2023-07-31,2023-07-31T10:46:00,2023-07-31T11:02:00,CLOV,buy_to_open,sell_to_close,long,1.2163,1.2090,246.6598,300.00,-0.5961,-1.79,max_hold_15min,960.0,Penny Stocks,0.2058,0.0000,0.0000
2023-07-31,2023-07-31T12:08:00,2023-07-31T12:09:00,NKLA,buy_to_open,sell_to_close,long,2.7235,2.7610,110.1524,300.00,1.3769,4.13,profit_target_1.5%,60.0,Penny Stocks,0.2574,0.0000,0.0000
2023-07-31,2023-07-31T13:39:00,2023-07-31T13:55:00,NKLA,buy_to_open,sell_to_close,long,2.7571,2.7440,108.8100,300.00,-0.4751,-1.43,max_hold_15min,960.0,Penny Stocks,0.0726,0.0000,0.0000
2023-07-31,2023-07-31T14:18:00,2023-07-31T14:34:00,CLOV,buy_to_open,sell_to_close,long,1.2505,1.2392,239.9021,300.00,-0.9076,-2.72,max_hold_15min,960.0,Penny Stocks,0.0816,0.0000,0.0000
2023-07-31,2023-07-31T14:53:00,2023-07-31T15:00:00,NKLA,buy_to_open,sell_to_close,long,2.7015,2.6687,111.0494,300.00,-1.2130,-3.64,force_close_eod,420.0,Penny Stocks,0.1111,0.0000,0.0000
2023-08-01,2023-08-01T09:30:00,2023-08-01T09:36:00,NKLA,buy_to_open,sell_to_close,long,3.1877,3.0857,94.1117,300.00,-3.1998,-9.60,ATR stop loss: -3.59% (threshold: -3.00%),360.0,Penny Stocks,0.5032,0.0000,0.0000
2023-08-01,2023-08-01T09:34:00,2023-08-01T09:39:00,CLOV,buy_to_open,sell_to_close,long,1.3229,1.3340,226.7745,300.00,0.8391,2.52,Trailing stop triggered at $1.3360 (locking in 0.68% profit),300.0,Penny Stocks,0.3028,0.0000,0.0000
2023-08-01,2023-08-01T09:52:00,2023-08-01T10:08:00,NKLA,buy_to_open,sell_to_close,long,3.1200,3.1180,96.1538,300.00,-0.0641,-0.19,max_hold_15min,960.0,Penny Stocks,0.3210,0.0000,0.0000
2023-08-01,2023-08-01T10:17:00,2023-08-01T10:20:00,NKLA,buy_to_open,sell_to_close,long,3.1717,3.2340,94.5865,300.00,1.9642,5.89,profit_target_2.2%,180.0,Penny Stocks,0.1262,0.0000,0.0000
2023-08-01,2023-08-01T10:22:00,2023-08-01T10:38:00,MVST,buy_to_open,sell_to_close,long,2.8215,2.8470,106.3264,300.00,0.9038,2.71,max_hold_15min,960.0,Penny Stocks,0.1064,0.0000,0.0000
2023-08-01,2023-08-01T10:26:00,2023-08-01T10:42:00,EXPR,buy_to_open,sell_to_close,long,0.8228,0.8132,364.6175,300.00,-1.1643,-3.49,max_hold_15min,960.0,Penny Stocks,0.7025,0.0000,0.0000
2023-08-01,2023-08-01T12:39:00,2023-08-01T12:55:00,NKLA,buy_to_open,sell_to_close,long,3.2632,3.2135,91.9343,300.00,-1.5230,-4.57,max_hold_15min,960.0,Penny Stocks,0.2147,0.0000,0.0000
2023-08-01,2023-08-01T13:49:00,2023-08-01T14:05:00,NKLA,buy_to_open,sell_to_close,long,3.2009,3.1502,93.7236,300.00,-1.5849,-4.75,max_hold_15min,960.0,Penny Stocks,0.1876,0.0000,0.0000
2023-08-01,2023-08-01T15:00:00,2023-08-01T15:00:00,MVST,buy_to_open,sell_to_close,long,2.9090,2.8910,103.1282,300.00,-0.6188,-1.86,force_close_eod,0.0,Penny Stocks,0.6207,0.0000,0.0000
2023-08-02,2023-08-02T10:10:00,2023-08-02T10:26:00,CLOV,buy_to_open,sell_to_close,long,1.2210,1.2140,245.7002,300.00,-0.5700,-1.71,max_hold_15min,960.0,Penny Stocks,0.1639,0.0000,0.0000
2023-08-02,2023-08-02T11:47:00,2023-08-02T12:03:00,SIRI,buy_to_open,sell_to_close,long,4.9625,4.9220,60.4534,300.00,-0.8161,-2.45,max_hold_15min,960.0,Penny Stocks,0.1008,0.0000,0.0000
2023-08-02,2023-08-02T11:56:00,2023-08-02T12:12:00,EXPR,buy_to_open,sell_to_close,long,0.8263,0.8006,363.0708,300.00,-3.1073,-9.32,max_hold_15min,960.0,Penny Stocks,0.3358,0.0000,0.0000
2023-08-02,2023-08-02T12:19:00,2023-08-02T12:37:00,EXPR,buy_to_open,sell_to_close,long,0.8155,0.8013,367.8725,300.00,-1.7413,-5.22,max_hold_15min,1080.0,Penny Stocks,0.1227,0.0000,0.0000
2023-08-03,2023-08-03T09:40:00,2023-08-03T09:56:00,CLOV,buy_to_open,sell_to_close,long,1.2615,1.2695,237.8121,300.00,0.6342,1.90,max_hold_15min,960.0,Penny Stocks,0.2381,0.0000,0.0000
2023-08-03,2023-08-03T09:41:00,2023-08-03T09:53:00,MVST,buy_to_open,sell_to_close,long,2.6370,2.6580,113.7656,300.00,0.7964,2.39,Trailing stop triggered at $2.6670 (locking in 0.98% profit),720.0,Penny Stocks,0.1518,0.0000,0.0000
2023-08-03,2023-08-03T09:49:00,2023-08-03T10:05:00,TELL,buy_to_open,sell_to_close,long,1.6870,1.6690,177.8305,300.00,-1.0670,-3.20,max_hold_15min,960.0,Penny Stocks,0.2374,0.0000,0.0000
2023-08-03,2023-08-03T09:53:00,2023-08-03T10:08:00,EXPR,buy_to_open,sell_to_close,long,0.8157,0.8286,367.7733,300.00,1.5728,4.72,profit_target_1.7%,900.0,Penny Stocks,0.2750,0.0000,0.0000
2023-08-03,2023-08-03T11:07:00,2023-08-03T11:23:00,NKLA,buy_to_open,sell_to_close,long,3.4305,3.4480,87.4516,300.00,0.5110,1.53,max_hold_15min,960.0,Penny Stocks,0.1733,0.0000,0.0000
2023-08-03,2023-08-03T11:32:00,2023-08-03T11:35:00,NKLA,buy_to_open,sell_to_close,long,3.5300,3.6118,84.9858,300.00,2.3173,6.95,profit_target_2.5%,180.0,Penny Stocks,0.2837,0.0000,0.0000
2023-08-03,2023-08-03T12:03:00,2023-08-03T12:19:00,CLOV,buy_to_open,sell_to_close,long,1.3430,1.3290,223.3871,300.00,-1.0395,-3.12,max_hold_15min,960.0,Penny Stocks,0.4418,0.0000,0.0000
2023-08-03,2023-08-03T12:09:00,2023-08-03T12:25:00,NKLA,buy_to_open,sell_to_close,long,3.6735,3.6661,81.6660,300.00,-0.2014,-0.60,max_hold_15min,960.0,Penny Stocks,0.1907,0.0000,0.0000
2023-08-03,2023-08-03T12:42:00,2023-08-03T12:53:00,NKLA,buy_to_open,sell_to_close,long,3.5430,3.5662,84.6742,300.00,0.6551,1.97,Trailing stop triggered at $3.5742 (locking in 0.71% profit),660.0,Penny Stocks,0.1689,0.0000,0.0000
2023-08-04,2023-08-04T09:31:00,2023-08-04T09:43:00,NKLA,buy_to_open,sell_to_close,long,3.0542,2.9190,98.2254,300.00,-4.4267,-13.28,ATR stop loss: -4.54% (threshold: -3.06%),720.0,Penny Stocks,0.3280,0.0000,0.0000
2023-08-04,2023-08-04T10:10:00,2023-08-04T10:26:00,NKLA,buy_to_open,sell_to_close,long,2.9740,2.9882,100.8742,300.00,0.4775,1.43,max_hold_15min,960.0,Penny Stocks,0.2694,0.0000,0.0000
2023-08-04,2023-08-04T10:44:00,2023-08-04T11:00:00,NKLA,buy_to_open,sell_to_close,long,3.0033,3.0021,99.8905,300.00,-0.0396,-0.12,max_hold_15min,960.0,Penny Stocks,0.1993,0.0000,0.0000
2023-08-04,2023-08-04T11:07:00,2023-08-04T11:23:00,EXPR,buy_to_open,sell_to_close,long,0.8903,0.8875,336.9764,300.00,-0.3123,-0.94,max_hold_15min,960.0,Penny Stocks,0.0607,0.0000,0.0000
2023-08-04,2023-08-04T11:54:00,2023-08-04T12:10:00,NKLA,buy_to_open,sell_to_close,long,2.9970,2.9720,100.1001,300.00,-0.8342,-2.50,max_hold_15min,960.0,Penny Stocks,0.1336,0.0000,0.0000
2023-08-04,2023-08-04T13:33:00,2023-08-04T13:49:00,NKLA,buy_to_open,sell_to_close,long,2.8714,2.8490,104.4790,300.00,-0.7798,-2.34,max_hold_15min,960.0,Penny Stocks,0.1387,0.0000,0.0000
2023-08-07,2023-08-07T09:36:00,2023-08-07T09:38:00,NKLA,buy_to_open,sell_to_close,long,2.1828,2.2164,137.4413,300.00,1.5416,4.62,profit_target_1.6%,120.0,Penny Stocks,0.2523,0.0000,0.0000
2023-08-07,2023-08-07T10:02:00,2023-08-07T10:15:00,NKLA,buy_to_open,sell_to_close,long,2.1950,2.2380,136.6755,300.00,1.9599,5.88,profit_target_2.1%,780.0,Penny Stocks,0.4548,0.0000,0.0000
2023-08-07,2023-08-07T11:02:00,2023-08-07T11:18:00,NKLA,buy_to_open,sell_to_close,long,2.1929,2.1888,136.8051,300.00,-0.1870,-0.56,max_hold_15min,960.0,Penny Stocks,0.2740,0.0000,0.0000
2023-08-07,2023-08-07T11:41:00,2023-08-07T11:52:00,NKLA,buy_to_open,sell_to_close,long,2.2733,2.2030,131.9679,300.00,-3.0907,-9.27,ATR stop loss: -3.30% (threshold: -3.00%),660.0,Penny Stocks,0.3066,0.0000,0.0000
2023-08-07,2023-08-07T12:03:00,2023-08-07T12:17:00,NKLA,buy_to_open,sell_to_close,long,2.2516,2.2880,133.2398,300.00,1.6175,4.85,profit_target_1.7%,840.0,Penny Stocks,0.1760,0.0000,0.0000
2023-08-07,2023-08-07T13:01:00,2023-08-07T13:15:00,NKLA,buy_to_open,sell_to_close,long,2.2810,2.3173,131.5218,300.00,1.5923,4.78,profit_target_1.7%,840.0,Penny Stocks,0.0868,0.0000,0.0000
2023-08-07,2023-08-07T13:33:00,2023-08-07T13:49:00,NKLA,buy_to_open,sell_to_close,long,2.3740,2.3791,126.3690,300.00,0.2148,0.64,max_hold_15min,960.0,Penny Stocks,0.3376,0.0000,0.0000
2023-08-07,2023-08-07T14:59:00,2023-08-07T15:00:00,CLOV,buy_to_open,sell_to_close,long,1.2710,1.2600,236.0346,300.00,-0.8655,-2.60,force_close_eod,60.0,Penny Stocks,0.1575,0.0000,0.0000
2023-08-08,2023-08-08T09:34:00,2023-08-08T09:50:00,MVST,buy_to_open,sell_to_close,long,2.7240,2.6885,110.1326,300.00,-1.3043,-3.91,max_hold_15min,960.0,Penny Stocks,0.2934,0.0000,0.0000
2023-08-08,2023-08-08T09:36:00,2023-08-08T09:52:00,AGEN,buy_to_open,sell_to_close,long,1.2076,1.1990,248.4266,300.00,-0.7122,-2.14,max_hold_15min,960.0,Penny Stocks,0.4981,0.0000,0.0000
2023-08-08,2023-08-08T09:39:00,2023-08-08T09:55:00,NKLA,buy_to_open,sell_to_close,long,2.3020,2.2440,130.3220,300.00,-2.5191,-7.56,max_hold_15min,960.0,Penny Stocks,0.1730,0.0000,0.0000
2023-08-08,2023-08-08T10:15:00,2023-08-08T10:31:00,AGEN,buy_to_open,sell_to_close,long,1.2265,1.2040,244.5985,300.00,-1.8345,-5.50,max_hold_15min,960.0,Penny Stocks,0.2449,0.0000,0.0000
